_id,aggregation_period,int_id,intersection_name,px,classification,dir,period_name,volume
4445,Jan 2018,13467722,Bathurst St / King St W,201,Pedestrians,WB,Evening (17:00-22:00),2427
4446,Jan 2018,13467722,Bathurst St / King St W,201,Pedestrians,WB,Midday (10:00-16:00),1831
4447,Jan 2018,13467722,Bathurst St / King St W,201,Pedestrians,WB,Morning (08:00-12:00),1317
4448,Jan 2018,13467722,Bathurst St / King St W,201,Pedestrians,WB,PM Peak Period (16:00-19:00),1915
4449,Jan 2018,13467722,Bathurst St / King St W,201,Vehicles,EB,14 Hour,756
4450,Jan 2018,13467722,Bathurst St / King St W,201,Vehicles,EB,Afternoon (12:00-17:00),282
4451,Jan 2018,13467722,Bathurst St / King St W,201,Vehicles,EB,AM Peak Period (07:00-10:00),101
4452,Jan 2018,13467722,Bathurst St / King St W,201,Vehicles,EB,Evening (17:00-22:00),452
4453,Jan 2018,13467722,Bathurst St / King St W,201,Vehicles,EB,Midday (10:00-16:00),362
4454,Jan 2018,13467722,Bathurst St / King St W,201,Vehicles,EB,Morning (08:00-12:00),212
4455,Jan 2018,13467722,Bathurst St / King St W,201,Vehicles,EB,PM Peak Period (16:00-19:00),175
4456,Jan 2018,13467722,Bathurst St / King St W,201,Vehicles,WB,14 Hour,1135
4457,Jan 2018,13467722,Bathurst St / King St W,201,Vehicles,WB,Afternoon (12:00-17:00),456
4458,Jan 2018,13467722,Bathurst St / King St W,201,Vehicles,WB,AM Peak Period (07:00-10:00),145
4459,Jan 2018,13467722,Bathurst St / King St W,201,Vehicles,WB,Evening (17:00-22:00),579
4460,Jan 2018,13467722,Bathurst St / King St W,201,Vehicles,WB,Midday (10:00-16:00),489
4461,Jan 2018,13467722,Bathurst St / King St W,201,Vehicles,WB,Morning (08:00-12:00),249
4462,Jan 2018,13467722,Bathurst St / King St W,201,Vehicles,WB,PM Peak Period (16:00-19:00),367
4463,Jan 2018,13467856,Spadina Ave / Front St W,272,Cyclists,EB,14 Hour,40
4464,Jan 2018,13467856,Spadina Ave / Front St W,272,Cyclists,EB,Afternoon (12:00-17:00),10
4465,Jan 2018,13467856,Spadina Ave / Front St W,272,Cyclists,EB,AM Peak Period (07:00-10:00),15
4466,Jan 2018,13467856,Spadina Ave / Front St W,272,Cyclists,EB,Evening (17:00-22:00),11
4467,Jan 2018,13467856,Spadina Ave / Front St W,272,Cyclists,EB,Midday (10:00-16:00),12
4468,Jan 2018,13467856,Spadina Ave / Front St W,272,Cyclists,EB,Morning (08:00-12:00),18
4469,Jan 2018,13467856,Spadina Ave / Front St W,272,Cyclists,EB,PM Peak Period (16:00-19:00),6
4470,Jan 2018,13467856,Spadina Ave / Front St W,272,Cyclists,WB,14 Hour,23
4471,Jan 2018,13467856,Spadina Ave / Front St W,272,Cyclists,WB,Afternoon (12:00-17:00),13
4472,Jan 2018,13467856,Spadina Ave / Front St W,272,Cyclists,WB,AM Peak Period (07:00-10:00),2
4473,Jan 2018,13467856,Spadina Ave / Front St W,272,Cyclists,WB,Evening (17:00-22:00),7
4474,Jan 2018,13467856,Spadina Ave / Front St W,272,Cyclists,WB,Midday (10:00-16:00),12
4475,Jan 2018,13467856,Spadina Ave / Front St W,272,Cyclists,WB,Morning (08:00-12:00),5
4476,Jan 2018,13467856,Spadina Ave / Front St W,272,Cyclists,WB,PM Peak Period (16:00-19:00),7
4477,Jan 2018,13467856,Spadina Ave / Front St W,272,Pedestrians,EB,14 Hour,1259
4478,Jan 2018,13467856,Spadina Ave / Front St W,272,Pedestrians,EB,Afternoon (12:00-17:00),388
4479,Jan 2018,13467856,Spadina Ave / Front St W,272,Pedestrians,EB,AM Peak Period (07:00-10:00),477
4480,Jan 2018,13467856,Spadina Ave / Front St W,272,Pedestrians,EB,Evening (17:00-22:00),312
4481,Jan 2018,13467856,Spadina Ave / Front St W,272,Pedestrians,EB,Midday (10:00-16:00),403
4482,Jan 2018,13467856,Spadina Ave / Front St W,272,Pedestrians,EB,Morning (08:00-12:00),518
4483,Jan 2018,13467856,Spadina Ave / Front St W,272,Pedestrians,EB,PM Peak Period (16:00-19:00),315
4484,Jan 2018,13467856,Spadina Ave / Front St W,272,Pedestrians,WB,14 Hour,821
4485,Jan 2018,13467856,Spadina Ave / Front St W,272,Pedestrians,WB,Afternoon (12:00-17:00),259
4486,Jan 2018,13467856,Spadina Ave / Front St W,272,Pedestrians,WB,AM Peak Period (07:00-10:00),252
4487,Jan 2018,13467856,Spadina Ave / Front St W,272,Pedestrians,WB,Evening (17:00-22:00),302
4488,Jan 2018,13467856,Spadina Ave / Front St W,272,Pedestrians,WB,Midday (10:00-16:00),226
4489,Jan 2018,13467856,Spadina Ave / Front St W,272,Pedestrians,WB,Morning (08:00-12:00),270
4490,Jan 2018,13467856,Spadina Ave / Front St W,272,Pedestrians,WB,PM Peak Period (16:00-19:00),286
4491,Jan 2018,13467856,Spadina Ave / Front St W,272,Vehicles,EB,14 Hour,5116
4492,Jan 2018,13467856,Spadina Ave / Front St W,272,Vehicles,EB,Afternoon (12:00-17:00),1664
4493,Jan 2018,13467856,Spadina Ave / Front St W,272,Vehicles,EB,AM Peak Period (07:00-10:00),1304
4494,Jan 2018,13467856,Spadina Ave / Front St W,272,Vehicles,EB,Evening (17:00-22:00),1736
4495,Jan 2018,13467856,Spadina Ave / Front St W,272,Vehicles,EB,Midday (10:00-16:00),2113
4496,Jan 2018,13467856,Spadina Ave / Front St W,272,Vehicles,EB,Morning (08:00-12:00),1700
4497,Jan 2018,13467856,Spadina Ave / Front St W,272,Vehicles,EB,PM Peak Period (16:00-19:00),1060
4498,Jan 2018,13467856,Spadina Ave / Front St W,272,Vehicles,WB,14 Hour,7402
4499,Jan 2018,13467856,Spadina Ave / Front St W,272,Vehicles,WB,Afternoon (12:00-17:00),3070
4500,Jan 2018,13467856,Spadina Ave / Front St W,272,Vehicles,WB,AM Peak Period (07:00-10:00),1243
4501,Jan 2018,13467856,Spadina Ave / Front St W,272,Vehicles,WB,Evening (17:00-22:00),2999
4502,Jan 2018,13467856,Spadina Ave / Front St W,272,Vehicles,WB,Midday (10:00-16:00),3252
4503,Jul 2018,13466960,Bay St / King St W,61,Cyclists,WB,AM Peak Period (07:00-10:00),193
4504,Jul 2018,13466960,Bay St / King St W,61,Cyclists,WB,Evening (17:00-22:00),140
4505,Jul 2018,13466960,Bay St / King St W,61,Cyclists,WB,Morning (08:00-12:00),162
4506,Jul 2018,13466960,Bay St / King St W,61,Cyclists,WB,PM Peak Period (16:00-19:00),192
4507,Jul 2018,13466960,Bay St / King St W,61,Pedestrians,EB,Afternoon (12:00-17:00),1170
4508,Jul 2018,13466960,Bay St / King St W,61,Pedestrians,EB,AM Peak Period (07:00-10:00),2383
4509,Jul 2018,13466960,Bay St / King St W,61,Pedestrians,EB,Evening (17:00-22:00),2437
4510,Jul 2018,13466960,Bay St / King St W,61,Pedestrians,EB,Morning (08:00-12:00),1975
4511,Jul 2018,13466960,Bay St / King St W,61,Pedestrians,EB,PM Peak Period (16:00-19:00),3607
4512,Jul 2018,13466960,Bay St / King St W,61,Pedestrians,WB,Afternoon (12:00-17:00),1151
4513,Jul 2018,13466960,Bay St / King St W,61,Pedestrians,WB,AM Peak Period (07:00-10:00),2814
4514,Jul 2018,13466960,Bay St / King St W,61,Pedestrians,WB,Evening (17:00-22:00),2430
4515,Jul 2018,13466960,Bay St / King St W,61,Pedestrians,WB,Morning (08:00-12:00),2298
4516,Jan 2018,13467856,Spadina Ave / Front St W,272,Vehicles,WB,PM Peak Period (16:00-19:00),2127
4517,Jan 2018,13468126,Bathurst St / Front St W,297,Cyclists,EB,14 Hour,20
4518,Jan 2018,13468126,Bathurst St / Front St W,297,Cyclists,EB,Afternoon (12:00-17:00),7
4519,Jan 2018,13468126,Bathurst St / Front St W,297,Cyclists,EB,AM Peak Period (07:00-10:00),5
4520,Jan 2018,13468126,Bathurst St / Front St W,297,Cyclists,EB,Evening (17:00-22:00),6
4521,Jan 2018,13468126,Bathurst St / Front St W,297,Cyclists,EB,Midday (10:00-16:00),9
4522,Jan 2018,13468126,Bathurst St / Front St W,297,Cyclists,EB,Morning (08:00-12:00),6
4523,Jan 2018,13468126,Bathurst St / Front St W,297,Cyclists,EB,PM Peak Period (16:00-19:00),3
4524,Jan 2018,13468126,Bathurst St / Front St W,297,Cyclists,WB,14 Hour,24
4525,Jan 2018,13468126,Bathurst St / Front St W,297,Cyclists,WB,Afternoon (12:00-17:00),11
4526,Jan 2018,13468126,Bathurst St / Front St W,297,Cyclists,WB,AM Peak Period (07:00-10:00),0
4527,Jan 2018,13468126,Bathurst St / Front St W,297,Cyclists,WB,Evening (17:00-22:00),16
4528,Jan 2018,13468126,Bathurst St / Front St W,297,Cyclists,WB,Midday (10:00-16:00),9
4529,Jan 2018,13468126,Bathurst St / Front St W,297,Cyclists,WB,Morning (08:00-12:00),2
4530,Jan 2018,13468126,Bathurst St / Front St W,297,Cyclists,WB,PM Peak Period (16:00-19:00),10
4531,Jan 2018,13468126,Bathurst St / Front St W,297,Pedestrians,EB,14 Hour,121
4532,Jan 2018,13468126,Bathurst St / Front St W,297,Pedestrians,EB,Afternoon (12:00-17:00),26
4533,Jan 2018,13468126,Bathurst St / Front St W,297,Pedestrians,EB,AM Peak Period (07:00-10:00),51
4534,Jan 2018,13468126,Bathurst St / Front St W,297,Pedestrians,EB,Evening (17:00-22:00),38
4535,Jan 2018,13468126,Bathurst St / Front St W,297,Pedestrians,EB,Midday (10:00-16:00),31
4536,Jan 2018,13468126,Bathurst St / Front St W,297,Pedestrians,EB,Morning (08:00-12:00),57
4537,Jan 2018,13468126,Bathurst St / Front St W,297,Pedestrians,EB,PM Peak Period (16:00-19:00),31
4538,Jan 2018,13468126,Bathurst St / Front St W,297,Pedestrians,WB,14 Hour,110
4539,Jan 2018,13468126,Bathurst St / Front St W,297,Pedestrians,WB,Afternoon (12:00-17:00),30
4540,Jan 2018,13468126,Bathurst St / Front St W,297,Pedestrians,WB,AM Peak Period (07:00-10:00),16
4541,Jan 2018,13468126,Bathurst St / Front St W,297,Pedestrians,WB,Evening (17:00-22:00),69
4542,Jan 2018,13468126,Bathurst St / Front St W,297,Pedestrians,WB,Midday (10:00-16:00),27
4543,Jan 2018,13468126,Bathurst St / Front St W,297,Pedestrians,WB,Morning (08:00-12:00),17
4544,Jan 2018,13468126,Bathurst St / Front St W,297,Pedestrians,WB,PM Peak Period (16:00-19:00),54
4545,Jan 2018,13468126,Bathurst St / Front St W,297,Vehicles,EB,14 Hour,5181
4546,Jan 2018,13468126,Bathurst St / Front St W,297,Vehicles,EB,Afternoon (12:00-17:00),1391
4547,Jan 2018,13468126,Bathurst St / Front St W,297,Vehicles,EB,AM Peak Period (07:00-10:00),1704
4548,Jan 2018,13468126,Bathurst St / Front St W,297,Vehicles,EB,Evening (17:00-22:00),1520
4549,Jan 2018,13468126,Bathurst St / Front St W,297,Vehicles,EB,Midday (10:00-16:00),1947
4550,Jan 2018,13468126,Bathurst St / Front St W,297,Vehicles,EB,Morning (08:00-12:00),2041
4551,Jan 2018,13468126,Bathurst St / Front St W,297,Vehicles,EB,PM Peak Period (16:00-19:00),863
4552,Jan 2018,13468126,Bathurst St / Front St W,297,Vehicles,WB,14 Hour,4218
4553,Jan 2018,13468126,Bathurst St / Front St W,297,Vehicles,WB,Afternoon (12:00-17:00),1810
4554,Jan 2018,13468126,Bathurst St / Front St W,297,Vehicles,WB,AM Peak Period (07:00-10:00),622
4555,Jan 2018,13468126,Bathurst St / Front St W,297,Vehicles,WB,Evening (17:00-22:00),1756
4556,Jan 2018,13468126,Bathurst St / Front St W,297,Vehicles,WB,Midday (10:00-16:00),1729
4557,Jan 2018,13468126,Bathurst St / Front St W,297,Vehicles,WB,Morning (08:00-12:00),906
4558,Jan 2018,13468126,Bathurst St / Front St W,297,Vehicles,WB,PM Peak Period (16:00-19:00),1466
4559,Jul 2018,13466110,Queen St E / Jarvis St,6,Cyclists,EB,Afternoon (12:00-17:00),43
4560,Jul 2018,13466110,Queen St E / Jarvis St,6,Cyclists,EB,AM Peak Period (07:00-10:00),35
4561,Jul 2018,13466110,Queen St E / Jarvis St,6,Cyclists,EB,Evening (17:00-22:00),106
4562,Jul 2018,13466110,Queen St E / Jarvis St,6,Cyclists,EB,Morning (08:00-12:00),25
4563,Jul 2018,13466110,Queen St E / Jarvis St,6,Cyclists,EB,PM Peak Period (16:00-19:00),148
4564,Jul 2018,13466110,Queen St E / Jarvis St,6,Cyclists,WB,Afternoon (12:00-17:00),33
4565,Jul 2018,13466110,Queen St E / Jarvis St,6,Cyclists,WB,AM Peak Period (07:00-10:00),99
4566,Jul 2018,13466110,Queen St E / Jarvis St,6,Cyclists,WB,Evening (17:00-22:00),66
4567,Jul 2018,13466110,Queen St E / Jarvis St,6,Cyclists,WB,Morning (08:00-12:00),76
4568,Jul 2018,13466110,Queen St E / Jarvis St,6,Cyclists,WB,PM Peak Period (16:00-19:00),99
4569,Jul 2018,13466110,Queen St E / Jarvis St,6,Pedestrians,EB,Afternoon (12:00-17:00),234
4570,Jul 2018,13466110,Queen St E / Jarvis St,6,Pedestrians,EB,AM Peak Period (07:00-10:00),347
4571,Jul 2018,13466110,Queen St E / Jarvis St,6,Pedestrians,EB,Evening (17:00-22:00),516
4572,Jul 2018,13466110,Queen St E / Jarvis St,6,Pedestrians,EB,Morning (08:00-12:00),295
4573,Jul 2018,13466110,Queen St E / Jarvis St,6,Pedestrians,EB,PM Peak Period (16:00-19:00),750
4574,Jul 2018,13466110,Queen St E / Jarvis St,6,Pedestrians,WB,Afternoon (12:00-17:00),226
4575,Jul 2018,13466110,Queen St E / Jarvis St,6,Pedestrians,WB,AM Peak Period (07:00-10:00),496
4576,Jul 2018,13466110,Queen St E / Jarvis St,6,Pedestrians,WB,Evening (17:00-22:00),438
4577,Jul 2018,13466110,Queen St E / Jarvis St,6,Pedestrians,WB,Morning (08:00-12:00),384
4578,Jul 2018,13466110,Queen St E / Jarvis St,6,Pedestrians,WB,PM Peak Period (16:00-19:00),664
4579,Jul 2018,13466110,Queen St E / Jarvis St,6,Vehicles,EB,Afternoon (12:00-17:00),532
4580,Jul 2018,13466110,Queen St E / Jarvis St,6,Vehicles,EB,AM Peak Period (07:00-10:00),779
4581,Jul 2018,13466110,Queen St E / Jarvis St,6,Vehicles,EB,Evening (17:00-22:00),1041
4582,Jul 2018,13466110,Queen St E / Jarvis St,6,Vehicles,EB,Morning (08:00-12:00),556
4583,Jul 2018,13466110,Queen St E / Jarvis St,6,Vehicles,EB,PM Peak Period (16:00-19:00),1573
4584,Jul 2018,13466110,Queen St E / Jarvis St,6,Vehicles,WB,Afternoon (12:00-17:00),333
4585,Jul 2018,13466110,Queen St E / Jarvis St,6,Vehicles,WB,AM Peak Period (07:00-10:00),1545
4586,Jul 2018,13466110,Queen St E / Jarvis St,6,Vehicles,WB,Evening (17:00-22:00),662
4587,Jul 2018,13466110,Queen St E / Jarvis St,6,Vehicles,WB,Morning (08:00-12:00),1143
4588,Jul 2018,13466110,Queen St E / Jarvis St,6,Vehicles,WB,PM Peak Period (16:00-19:00),995
4589,Jul 2018,13466268,Richmond St E / Jarvis St,5,Cyclists,WB,Afternoon (12:00-17:00),74
4590,Jul 2018,13466268,Richmond St E / Jarvis St,5,Cyclists,WB,AM Peak Period (07:00-10:00),697
4591,Jul 2018,13466268,Richmond St E / Jarvis St,5,Cyclists,WB,Evening (17:00-22:00),249
4592,Jul 2018,13466268,Richmond St E / Jarvis St,5,Cyclists,WB,Morning (08:00-12:00),581
4593,Jul 2018,13466268,Richmond St E / Jarvis St,5,Cyclists,WB,PM Peak Period (16:00-19:00),323
4594,Jul 2018,13466268,Richmond St E / Jarvis St,5,Pedestrians,EB,Afternoon (12:00-17:00),146
4595,Jul 2018,13466268,Richmond St E / Jarvis St,5,Pedestrians,EB,AM Peak Period (07:00-10:00),235
4596,Jul 2018,13466268,Richmond St E / Jarvis St,5,Pedestrians,EB,Evening (17:00-22:00),411
4597,Jul 2018,13466268,Richmond St E / Jarvis St,5,Pedestrians,EB,Morning (08:00-12:00),193
4598,Jul 2018,13466268,Richmond St E / Jarvis St,5,Pedestrians,EB,PM Peak Period (16:00-19:00),557
4599,Jul 2018,13466268,Richmond St E / Jarvis St,5,Pedestrians,WB,Afternoon (12:00-17:00),118
4600,Jul 2018,13466268,Richmond St E / Jarvis St,5,Pedestrians,WB,AM Peak Period (07:00-10:00),437
4601,Jul 2018,13466268,Richmond St E / Jarvis St,5,Pedestrians,WB,Evening (17:00-22:00),312
4602,Jul 2018,13466268,Richmond St E / Jarvis St,5,Pedestrians,WB,Morning (08:00-12:00),351
4603,Jul 2018,13466268,Richmond St E / Jarvis St,5,Pedestrians,WB,PM Peak Period (16:00-19:00),430
4604,Jul 2018,13466268,Richmond St E / Jarvis St,5,Vehicles,WB,Afternoon (12:00-17:00),1094
4605,Jul 2018,13466268,Richmond St E / Jarvis St,5,Vehicles,WB,AM Peak Period (07:00-10:00),3591
4606,Jul 2018,13466268,Richmond St E / Jarvis St,5,Vehicles,WB,Evening (17:00-22:00),2150
4607,Jul 2018,13466268,Richmond St E / Jarvis St,5,Vehicles,WB,Morning (08:00-12:00),2413
4608,Jul 2018,13466268,Richmond St E / Jarvis St,5,Vehicles,WB,PM Peak Period (16:00-19:00),3244
4609,Jul 2018,13466418,Bay St / Queen St W,64,Cyclists,EB,Afternoon (12:00-17:00),39
4610,Jul 2018,13466418,Bay St / Queen St W,64,Cyclists,EB,AM Peak Period (07:00-10:00),71
4611,Jul 2018,13466418,Bay St / Queen St W,64,Cyclists,EB,Evening (17:00-22:00),89
4612,Jul 2018,13466418,Bay St / Queen St W,64,Cyclists,EB,Morning (08:00-12:00),55
4613,Jul 2018,13466418,Bay St / Queen St W,64,Cyclists,EB,PM Peak Period (16:00-19:00),128
4614,Jul 2018,13466418,Bay St / Queen St W,64,Cyclists,WB,Afternoon (12:00-17:00),36
4615,Jul 2018,13466418,Bay St / Queen St W,64,Cyclists,WB,AM Peak Period (07:00-10:00),61
4616,Jul 2018,13466418,Bay St / Queen St W,64,Cyclists,WB,Evening (17:00-22:00),91
4617,Jul 2018,13466418,Bay St / Queen St W,64,Cyclists,WB,Morning (08:00-12:00),47
4618,Jul 2018,13466418,Bay St / Queen St W,64,Cyclists,WB,PM Peak Period (16:00-19:00),126
4619,Jul 2018,13466418,Bay St / Queen St W,64,Pedestrians,EB,Afternoon (12:00-17:00),1292
4620,Jul 2018,13466418,Bay St / Queen St W,64,Pedestrians,EB,AM Peak Period (07:00-10:00),1713
4621,Jul 2018,13466418,Bay St / Queen St W,64,Pedestrians,EB,Evening (17:00-22:00),2784
4622,Jul 2018,13466418,Bay St / Queen St W,64,Pedestrians,EB,Morning (08:00-12:00),1446
4623,Jul 2018,13466418,Bay St / Queen St W,64,Pedestrians,EB,PM Peak Period (16:00-19:00),4076
4624,Jul 2018,13466418,Bay St / Queen St W,64,Pedestrians,WB,Afternoon (12:00-17:00),1201
4625,Jul 2018,13466418,Bay St / Queen St W,64,Pedestrians,WB,AM Peak Period (07:00-10:00),1065
4626,Jul 2018,13466418,Bay St / Queen St W,64,Pedestrians,WB,Evening (17:00-22:00),2431
4627,Jul 2018,13466418,Bay St / Queen St W,64,Pedestrians,WB,Morning (08:00-12:00),894
4628,Jul 2018,13466418,Bay St / Queen St W,64,Pedestrians,WB,PM Peak Period (16:00-19:00),3632
4629,Jul 2018,13466418,Bay St / Queen St W,64,Vehicles,EB,Afternoon (12:00-17:00),507
4630,Jul 2018,13466418,Bay St / Queen St W,64,Vehicles,EB,AM Peak Period (07:00-10:00),1126
4631,Jul 2018,13466418,Bay St / Queen St W,64,Vehicles,EB,Evening (17:00-22:00),970
4632,Jul 2018,13466418,Bay St / Queen St W,64,Vehicles,EB,Morning (08:00-12:00),852
4633,Jul 2018,13466418,Bay St / Queen St W,64,Vehicles,EB,PM Peak Period (16:00-19:00),1477
4634,Jul 2018,13466418,Bay St / Queen St W,64,Vehicles,WB,Afternoon (12:00-17:00),349
4635,Jul 2018,13466418,Bay St / Queen St W,64,Vehicles,WB,AM Peak Period (07:00-10:00),1073
4636,Jul 2018,13466418,Bay St / Queen St W,64,Vehicles,WB,Evening (17:00-22:00),668
4637,Jul 2018,13466418,Bay St / Queen St W,64,Vehicles,WB,Morning (08:00-12:00),814
4638,Jul 2018,13466418,Bay St / Queen St W,64,Vehicles,WB,PM Peak Period (16:00-19:00),1017
4639,Jul 2018,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Cyclists,EB,Afternoon (12:00-17:00),215
4640,Jul 2018,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Cyclists,EB,AM Peak Period (07:00-10:00),247
4641,Jul 2018,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Cyclists,EB,Evening (17:00-22:00),674
4642,Jul 2018,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Cyclists,EB,Morning (08:00-12:00),216
4643,Jul 2018,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Cyclists,EB,PM Peak Period (16:00-19:00),889
4644,Jul 2018,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Pedestrians,EB,Afternoon (12:00-17:00),240
4645,Jul 2018,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Pedestrians,EB,AM Peak Period (07:00-10:00),376
4646,Jul 2018,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Pedestrians,EB,Evening (17:00-22:00),728
4647,Jul 2018,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Pedestrians,EB,Morning (08:00-12:00),304
4648,Jul 2018,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Pedestrians,EB,PM Peak Period (16:00-19:00),968
4649,Jul 2018,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Pedestrians,WB,Afternoon (12:00-17:00),179
4650,Jul 2018,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Pedestrians,WB,AM Peak Period (07:00-10:00),835
4651,Jul 2018,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Pedestrians,WB,Evening (17:00-22:00),421
4652,Jul 2018,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Pedestrians,WB,Morning (08:00-12:00),648
4653,Jul 2018,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Pedestrians,WB,PM Peak Period (16:00-19:00),600
4654,Jul 2018,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Vehicles,EB,Afternoon (12:00-17:00),1149
4655,Jul 2018,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Vehicles,EB,AM Peak Period (07:00-10:00),2191
4656,Jul 2018,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Vehicles,EB,Evening (17:00-22:00),2259
4657,Jul 2018,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Vehicles,EB,Morning (08:00-12:00),1559
4658,Jul 2018,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Vehicles,EB,PM Peak Period (16:00-19:00),3408
4659,Jul 2018,13466536,Bay St / Richmond St W,63,Cyclists,WB,Afternoon (12:00-17:00),186
4660,Jul 2018,13466536,Bay St / Richmond St W,63,Cyclists,WB,AM Peak Period (07:00-10:00),751
4661,Jul 2018,13466536,Bay St / Richmond St W,63,Cyclists,WB,Evening (17:00-22:00),494
4662,Jul 2018,13466536,Bay St / Richmond St W,63,Cyclists,WB,Morning (08:00-12:00),633
4663,Jul 2018,13466536,Bay St / Richmond St W,63,Cyclists,WB,PM Peak Period (16:00-19:00),679
4664,Jul 2018,13466536,Bay St / Richmond St W,63,Pedestrians,EB,Afternoon (12:00-17:00),594
4665,Jul 2018,13466536,Bay St / Richmond St W,63,Pedestrians,EB,AM Peak Period (07:00-10:00),1098
4666,Jul 2018,13466536,Bay St / Richmond St W,63,Pedestrians,EB,Evening (17:00-22:00),1284
